recording_id,filename,start,end,duration,speaker,heuristic_caller,caller_label,note
Call recording _251128_215453,Call recording _251128_215453.wav,149.915,150.775,0.861,SPEAKER_01,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,150.286,152.868,2.582,SPEAKER_00,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,151.653,152.885,1.232,SPEAKER_01,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,153.053,156.479,3.426,SPEAKER_01,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,155.129,155.483,0.354,SPEAKER_00,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,155.5,155.618,0.118,SPEAKER_00,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,157.087,159.567,2.481,SPEAKER_00,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,157.863,158.723,0.861,SPEAKER_01,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,158.977,160.04,1.063,SPEAKER_01,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,161.862,161.963,0.101,SPEAKER_00,SPEAKER_00,,
Call recording _251128_215453,Call recording _251128_215453.wav,161.963,162.689,0.726,SPEAKER_01,SPEAKER_00,,
Call recording _251128_225506,Call recording _251128_225506.wav,0.031,1.111,1.08,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,1.6,7.304,5.704,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,4.452,4.942,0.489,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,7.456,8.08,0.624,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,7.675,8.519,0.844,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,9.025,18.053,9.028,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,18.374,24.027,5.653,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,24.837,26.238,1.401,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,26.761,27.385,0.624,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,27.554,28.685,1.131,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,29.393,33.848,4.455,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,34.557,35.384,0.827,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,35.114,36.413,1.299,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,36.818,41.155,4.337,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,41.527,44.21,2.683,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,41.729,42.303,0.574,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,44.834,44.851,0.017,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,44.851,45.323,0.473,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,44.885,47.652,2.767,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,48.057,48.935,0.877,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,49.424,50.757,1.333,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,49.947,59.38,9.433,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,52.917,53.322,0.405,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,59.785,61.608,1.822,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,62.114,65.523,3.409,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,64.443,65.506,1.063,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,65.523,65.54,0.017,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,65.54,65.557,0.017,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,65.692,66.653,0.962,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,66.029,67.598,1.569,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,68.493,68.965,0.472,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,69.117,70.619,1.502,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,71.075,71.986,0.911,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,71.193,74.247,3.054,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,74.551,76.897,2.346,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,77.521,77.926,0.405,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,78.095,80.558,2.464,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,81.335,81.841,0.506,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,81.402,82.651,1.249,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,81.925,83.09,1.164,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,83.157,84.288,1.131,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,83.545,84.237,0.692,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,85.3,86.988,1.688,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,87.072,88.422,1.35,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,90.312,91.831,1.519,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,92.303,93.586,1.282,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,93.434,95.695,2.261,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.662,95.678,0.017,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.695,95.864,0.169,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.864,95.881,0.017,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.881,95.898,0.017,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.898,95.915,0.017,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.915,95.932,0.017,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.932,97.113,1.181,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,95.948,96.168,0.219,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,97.113,97.433,0.321,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,97.585,99.543,1.957,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,97.67,98.935,1.266,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,99.83,101.197,1.367,SPEAKER_00,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,100.184,100.724,0.54,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,101.753,103.812,2.059,SPEAKER_01,SPEAKER_01,,
Call recording _251128_225506,Call recording _251128_225506.wav,102.682,104.453,1.772,SPEAKER_00,SPEAKER_01,,
Call recording _251128_232203,Call recording _251128_232203.wav,1.06,1.381,0.321,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,1.82,2.326,0.506,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,2.815,6.207,3.392,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,6.815,9.582,2.768,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,10.156,11.185,1.029,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,11.894,15.657,3.763,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,17.969,17.986,0.017,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,19.538,19.572,0.034,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,19.977,20.095,0.118,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,21.766,21.901,0.135,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,21.968,22.778,0.81,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,24.972,25.023,0.051,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,33.224,37.493,4.269,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,37.983,38.725,0.742,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,38.573,42.708,4.134,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,43.18,45.172,1.991,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,45.172,49.643,4.472,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,49.795,51.078,1.282,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,51.55,52.985,1.434,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,53.153,54.875,1.721,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,55.195,58.148,2.953,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,58.958,63.143,4.185,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,59.06,59.633,0.574,SPEAKER_01,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,63.43,68.003,4.573,SPEAKER_01,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,67.21,73.943,6.733,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,74.551,75.158,0.608,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,75.327,76.103,0.776,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,76.863,80.103,3.24,SPEAKER_00,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,76.913,77.167,0.253,SPEAKER_02,SPEAKER_00,,
Call recording _251128_232203,Call recording _251128_232203.wav,80.727,81.52,0.793,SPEAKER_02,SPEAKER_00,,
Call recording _251129_092106,Call recording _251129_092106.wav,0.031,0.925,0.894,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,1.195,1.786,0.591,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,1.229,1.516,0.287,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,2.073,7.287,5.214,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,7.658,11.928,4.269,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,12.097,13.177,1.08,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,13.835,14.999,1.164,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,16.147,17.648,1.502,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,18.863,21.26,2.396,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,21.547,28.128,6.581,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,25.04,25.327,0.287,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,28.668,30.018,1.35,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,29.495,31.351,1.856,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,31.891,35.131,3.24,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,33.46,34.777,1.316,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,35.468,37.021,1.553,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,37.915,38.945,1.029,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,40.126,40.632,0.506,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,40.885,43.433,2.548,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,44.075,45.745,1.671,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,45.88,48.209,2.329,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,48.209,50.335,2.126,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,48.58,48.732,0.152,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,50.588,51.635,1.046,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,50.723,51.044,0.321,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,52.529,53.609,1.08,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,53.626,55.955,2.329,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,56.849,58.267,1.418,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,58.267,60.477,2.211,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,58.807,59.279,0.472,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,60.308,60.393,0.084,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,60.477,60.511,0.034,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,60.916,62.502,1.586,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,61.709,61.962,0.253,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,62.738,63.11,0.371,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,63.008,68.864,5.856,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,65.303,65.472,0.169,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,70.619,71.311,0.692,SPEAKER_01,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,70.822,71.193,0.371,SPEAKER_00,SPEAKER_01,,
Call recording _251129_092106,Call recording _251129_092106.wav,71.783,72.442,0.658,SPEAKER_01,SPEAKER_01,,
Call recording _251129_103931,Call recording _251129_103931.wav,0.031,0.368,0.338,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,0.706,1.043,0.338,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,2.039,2.478,0.439,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,2.073,2.444,0.371,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,2.478,3.018,0.54,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,3.018,3.676,0.658,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,3.288,3.895,0.607,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,4.098,5.296,1.198,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,4.739,5.262,0.523,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,5.853,8.182,2.329,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,8.097,8.688,0.591,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,8.452,9.582,1.131,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,9.802,10.257,0.456,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,9.818,14.138,4.32,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,12.755,13.48,0.726,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,14.476,17.8,3.324,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,16.822,17.395,0.574,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,18.475,22.897,4.421,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,19.69,20.129,0.439,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,23.318,28.263,4.944,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,29.208,30.068,0.861,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,30.254,33.578,3.324,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,32.836,33.41,0.574,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,33.781,40.328,6.547,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,40.497,43.67,3.172,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,43.433,43.653,0.219,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,43.67,44.699,1.029,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,44.058,44.632,0.574,SPEAKER_00,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,45.02,48.158,3.139,SPEAKER_01,SPEAKER_00,,
Call recording _251129_103931,Call recording _251129_103931.wav,46.825,47.298,0.473,SPEAKER_00,SPEAKER_00,,
